x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.2708715200424194,0.7409809827804565,1.5364030048203858e-07,0.3371950089931488,0.7092336416244507,-0.0093244360759854,0.3896751999855041,0.6543596982955933,-0.0142844142392277,0.4216548502445221,0.6023131012916565,-0.0238190591335296,0.4147104024887085,0.5561603307723999,-0.0316136516630649,0.3516320288181305,0.5352504849433899,0.0167203098535537,0.3716717958450317,0.4639625549316406,-0.0129322204738855,0.3883261680603027,0.4881879687309265,-0.0416119620203971,0.3979710042476654,0.5267197489738464,-0.0558845922350883,0.3266282975673675,0.5173337459564209,0.0073537966236472,0.343651533126831,0.4255919158458709,-0.0054929368197917,0.3557888269424438,0.3686735033988952,-0.0238705240190029,0.3649996817111969,0.3180772364139557,-0.037809420377016,0.2990742623806,0.517898678779602,-0.0083416225388646,0.3119029402732849,0.4321993291378021,-0.019113965332508,0.3225863575935364,0.3759475946426391,-0.0296142697334289,0.3320867121219635,0.3263357877731323,-0.0373562313616275,0.2676258087158203,0.533559262752533,-0.0268308408558368,0.2764554321765899,0.4664622247219085,-0.0318153835833072,0.2835690677165985,0.4220595955848694,-0.0315791890025138,0.2916028499603271,0.3815410137176513,-0.0320191830396652,F
0.2538685500621795,0.7450729608535767,1.8766299092476402e-07,0.3199286162853241,0.7124872207641602,-0.0111598083749413,0.3723281621932983,0.6547830104827881,-0.0165434442460536,0.4050902128219604,0.6012232303619385,-0.0259883292019367,0.3937771022319793,0.5574608445167542,-0.0334711298346519,0.3317973017692566,0.5363261699676514,0.0153172239661216,0.3527010381221771,0.4650276303291321,-0.0137582384049892,0.3689543902873993,0.4868607819080353,-0.0416206941008567,0.3779079914093017,0.5238471627235413,-0.0552123486995697,0.3058083653450012,0.519166111946106,0.0070650773122906,0.3234572410583496,0.4281013011932373,-0.005493230652064,0.3360079526901245,0.3708548545837402,-0.0231226105242967,0.3454794585704803,0.3209386765956878,-0.0361634753644466,0.2776086330413818,0.5203361511230469,-0.0076604462228715,0.2886064350605011,0.4347782135009765,-0.0185012854635715,0.2984990179538727,0.3791483044624328,-0.0292215533554554,0.3072147965431213,0.3312451839447021,-0.0368217788636684,0.2458591312170028,0.5375105738639832,-0.0252630561590194,0.2536746263504028,0.4721130132675171,-0.0301836226135492,0.2595181763172149,0.4294018149375915,-0.0300813503563404,0.266294002532959,0.3906415700912475,-0.0304792094975709,F
0.2545565366744995,0.7380409240722656,2.0984725779271685e-07,0.3211297392845154,0.7046096324920654,-0.010542307049036,0.3725408613681793,0.6511468887329102,-0.0162378903478384,0.403143972158432,0.5994393825531006,-0.0262318439781665,0.3948433101177215,0.5543079972267151,-0.0344628356397151,0.3319045007228851,0.5328420996665955,0.0166932083666324,0.3533462882041931,0.4645412564277649,-0.0122202131897211,0.3703380823135376,0.4854867160320282,-0.0407449752092361,0.38034588098526,0.5217985510826111,-0.0549772158265113,0.305790901184082,0.5154095888137817,0.0082402545958757,0.3234029710292816,0.4255908727645874,-0.0042817364446818,0.3358125984668731,0.3676444292068481,-0.0231107883155345,0.3456651568412781,0.3163971602916717,-0.0373127572238445,0.2774324715137481,0.5160974264144897,-0.0065779709257185,0.2883211970329284,0.4308516681194305,-0.0175852663815021,0.2974442839622497,0.375037133693695,-0.0294422321021556,0.3058238327503204,0.3268011808395386,-0.0379004217684268,0.2455661296844482,0.532867968082428,-0.0241348501294851,0.253658652305603,0.4672842025756836,-0.0294729135930538,0.2588680684566498,0.4241729080677032,-0.0299775917083024,0.2648953199386596,0.3846640586853027,-0.0307999085634946,F
0.2566835284233093,0.7388061881065369,1.9623530533863242e-07,0.3247303068637848,0.705960750579834,-0.0101171676069498,0.3770920932292938,0.650571346282959,-0.0151222413405776,0.409630686044693,0.596149206161499,-0.0246306229382753,0.3970967531204223,0.5539768934249878,-0.0323651693761348,0.3354983627796173,0.5331453680992126,0.0191872958093881,0.3565484285354614,0.464055597782135,-0.0091817090287804,0.3727235198020935,0.485456258058548,-0.0372427403926849,0.3818790912628174,0.5228126645088196,-0.0510769635438919,0.3090235590934753,0.515608012676239,0.01065044850111,0.3261068165302276,0.4255619049072265,-0.0010546416742727,0.3381427228450775,0.3683764338493347,-0.0188542529940605,0.3479736745357513,0.3178611397743225,-0.0322272442281246,0.2805925011634826,0.5164422988891602,-0.0044984733685851,0.29180908203125,0.4319276213645935,-0.0146840224042534,0.3015721142292022,0.3765540719032287,-0.0254951566457748,0.3102481961250305,0.3291414380073547,-0.0333170145750045,0.2490199953317642,0.5326923727989197,-0.0225206892937421,0.2576779127120971,0.4674021601676941,-0.0269035324454307,0.2634273171424866,0.4246857762336731,-0.0268175397068262,0.2701170146465301,0.3858803212642669,-0.0273992624133825,F
0.2577926218509674,0.7353412508964539,1.8801448220528985e-07,0.3246898353099823,0.7033318281173706,-0.0110317002981901,0.3768213987350464,0.6480481624603271,-0.0162802599370479,0.4073820412158966,0.5936398506164551,-0.0256022829562425,0.3973464667797088,0.5492482781410217,-0.0331191420555114,0.3354596495628357,0.5305784344673157,0.0161944553256034,0.3573311269283294,0.4630636870861053,-0.0124501027166843,0.3735184669494629,0.4838695228099823,-0.0404874458909034,0.3826702237129211,0.5201975107192993,-0.0543844141066074,0.3087107837200165,0.5125894546508789,0.0080711031332612,0.3257339000701904,0.4222962260246277,-0.0041854809969663,0.3368784785270691,0.3645394146442413,-0.0224349163472652,0.3456365764141083,0.3144659399986267,-0.0361576527357101,0.279962807893753,0.5131325125694275,-0.0064319451339542,0.2910245358943939,0.4282301068305969,-0.0172472037374973,0.300648033618927,0.3735134303569793,-0.0286675188690423,0.3094377219676971,0.3265290260314941,-0.0368780046701431,0.2479987442493438,0.5297225713729858,-0.0237248111516237,0.2566264271736145,0.4648222923278808,-0.0289736166596412,0.2621692419052124,0.4225324094295501,-0.0294094029814004,0.2684386372566223,0.3841431736946106,-0.0302303377538919,F
0.2594836056232452,0.7388780117034912,1.8565887671684322e-07,0.3263782262802124,0.7048628330230713,-0.010161630809307,0.3776444792747497,0.649526059627533,-0.0150482365861535,0.4073580503463745,0.5959492921829224,-0.024267379194498,0.3980461955070495,0.5516144633293152,-0.0317060239613056,0.3361684679985046,0.5322147011756897,0.0177045501768589,0.3566874563694,0.4635640978813171,-0.0107802366837859,0.3732908368110657,0.4842707216739654,-0.0389745011925697,0.3835538923740387,0.520464301109314,-0.0531073063611984,0.3096678853034973,0.5152084827423096,0.0091935545206069,0.3255075812339782,0.424494057893753,-0.0030712124425917,0.3370043039321899,0.3669450879096985,-0.0217212196439504,0.346682459115982,0.316752016544342,-0.0358383916318416,0.2812145352363586,0.5165095329284668,-0.0056822202168405,0.291509747505188,0.4311189353466034,-0.0164710953831672,0.3010344803333282,0.3755504488945007,-0.0281696897000074,0.3100437223911285,0.3275332152843475,-0.0366330444812774,0.2496661394834518,0.5335391163825989,-0.0233032424002885,0.2576914727687835,0.4680723547935486,-0.0285707339644432,0.2628420293331146,0.4250153303146362,-0.0292410589754581,0.2687124907970428,0.3856365382671356,-0.0302572026848793,F
0.2595195770263672,0.7377452254295349,1.9809232298939605e-07,0.3265139162540436,0.7041529417037964,-0.0103596998378634,0.3779277205467224,0.6489424109458923,-0.0156198358163237,0.407942533493042,0.5956087112426758,-0.0252970438450574,0.397806853055954,0.5523459315299988,-0.0331647209823131,0.3356613516807556,0.5305017828941345,0.0179019346833229,0.3559237420558929,0.4622001647949219,-0.0110317813232541,0.3729158341884613,0.4835075139999389,-0.039580762386322,0.3831731379032135,0.5206679701805115,-0.0537368133664131,0.3091096580028534,0.5135759115219116,0.0094238491728901,0.3250689804553985,0.424418956041336,-0.0027878722175955,0.3367452323436737,0.3667552471160888,-0.0211521219462156,0.3462525606155395,0.3163455128669739,-0.0349909327924251,0.2806980907917022,0.5149883031845093,-0.0055674919858574,0.2910379469394684,0.4304971396923065,-0.0160163138061761,0.3004113137722015,0.3753759860992431,-0.027097463607788,0.309140682220459,0.3279276192188263,-0.0350917540490627,0.2492169141769409,0.5321545004844666,-0.0234220512211322,0.2570272982120514,0.4669537842273712,-0.0280834510922431,0.2621950507164001,0.4243158102035522,-0.028131166473031,0.2682942152023315,0.3855544328689575,-0.0286888312548398,F
0.2605057060718536,0.7394534945487976,2.07238983307434e-07,0.326271116733551,0.7043430209159851,-0.0114107746630907,0.3777270913124084,0.6481403708457947,-0.0171574000269174,0.4070948660373688,0.5928422808647156,-0.0270100329071283,0.3951822817325592,0.548264741897583,-0.0351009666919708,0.3339340090751648,0.5314034819602966,0.0167701188474893,0.3540814816951751,0.4626246988773346,-0.0123859010636806,0.37188720703125,0.4830447435379028,-0.0413601920008659,0.3832012712955475,0.5194084048271179,-0.0558933988213539,0.3072918653488159,0.5144832730293274,0.0088527975603938,0.322747141122818,0.4245153367519378,-0.0036565726622939,0.333332359790802,0.3663269877433777,-0.022672014310956,0.3418237864971161,0.3149710893630981,-0.0370840579271316,0.2788558304309845,0.5161307454109192,-0.0055382316932082,0.2885726988315582,0.4314810633659363,-0.0163323078304529,0.2975465357303619,0.3758877515792846,-0.027927653864026,0.3058984577655792,0.3280386626720428,-0.0362921841442585,0.2473235428333282,0.5332865118980408,-0.0228281617164611,0.2553095817565918,0.4672709703445434,-0.0278391204774379,0.2599062323570251,0.4240167737007141,-0.0281213298439979,0.2653060555458069,0.3847889602184295,-0.0288654472678899,F
0.2611480355262756,0.7411597967147827,2.0554436730435565e-07,0.3289911150932312,0.7067274451255798,-0.0116111850365996,0.3816939890384674,0.6496016383171082,-0.0176926106214523,0.4125653207302093,0.5941492915153503,-0.0279355682432651,0.3990537524223327,0.5500962734222412,-0.0364148840308189,0.3370994627475738,0.532101035118103,0.0171116478741168,0.3570340871810913,0.4633435606956482,-0.0120996152982115,0.3739709258079529,0.4838009476661682,-0.0408985242247581,0.3844252526760101,0.5205118060112,-0.0552135482430458,0.3101629614830017,0.5151112675666809,0.0090870652347803,0.3249645829200744,0.4248392581939697,-0.0033125872723758,0.3366687893867492,0.3667218685150146,-0.0219191145151853,0.3468113839626312,0.3151038289070129,-0.0359358862042427,0.2817424833774566,0.5169088244438171,-0.005542600993067,0.2915942072868347,0.4315579533576965,-0.0164231415838003,0.3013245761394501,0.3749504685401916,-0.0276948511600494,0.3104163408279419,0.3263319730758667,-0.0358096547424793,0.2508164346218109,0.534257709980011,-0.02310511469841,0.2581230401992798,0.4681069850921631,-0.0281555876135826,0.2629802823066711,0.4243301749229431,-0.0283896513283252,0.2688910067081451,0.3845177292823791,-0.029116466641426,F
0.261389821767807,0.7398419380187988,1.8594361961277173e-07,0.3298915326595306,0.7047976851463318,-0.0106811420992016,0.3815608322620392,0.6479445695877075,-0.0157826803624629,0.4114187061786651,0.5922564268112183,-0.0252462085336446,0.3999674916267395,0.548552393913269,-0.0329533144831657,0.3373923599720001,0.5307183265686035,0.0183617770671844,0.3569231033325195,0.4623030424118042,-0.0100735835731029,0.373866319656372,0.4826125502586365,-0.0382688380777835,0.3847233653068542,0.5186370611190796,-0.052485316991806,0.3104181289672851,0.5139209032058716,0.0098729683086276,0.3250251710414886,0.4221560060977936,-0.0023920503444969,0.336327463388443,0.3646614551544189,-0.0207605175673961,0.3460902273654938,0.314551293849945,-0.034685168415308,0.2819456756114959,0.5157521367073059,-0.0051860059611499,0.2916029989719391,0.4297463297843933,-0.0162745881825685,0.3011318743228912,0.374348521232605,-0.0277779009193182,0.3101029396057129,0.3268982470035553,-0.0360869504511356,0.2508614361286163,0.5334905982017517,-0.0230829529464244,0.258193165063858,0.4677700400352478,-0.0285999439656734,0.2629225850105285,0.4245353639125824,-0.0293668657541275,0.2684279084205627,0.3851048350334167,-0.0305342357605695,F
